Biomarker Name,Food Source,Biological Sample,Analytic Procedure,Literature name
PEaaC34:0,dietary fat intake,-,"linear regression analysis, Random Forest modelling",ID931
PEaaC38:4,fish,-,-,ID931
PEaaC38:5,"alcohol, fish, meat, vegetable",-,linear regression analysis,ID931
PEaeC40:4,"SFA intake, PUFA intake, MUFA intake",-,-,ID931
pebrellin,-,-,-,ID4213
Pectenotoxin-2 secoacid,fish,-,-,PMC10709258
pectenotoxin 2 seco acid,fish,-,-,PMC10709258
pedunculagin,-,-,-,ID1001
peforelin,-,-,-,ID1493
"pelargonidin 3,5-O-diglucoside",-,-,-,ID3535
pelargondin 3-O-glucoside,Umbelliferae family,-,-,ID4294
"Pelargonidin 3,5-O-diglucoside",-,-,-,ID3974
"pelargonidin 3,5-O-diglucoside",-,-,-,ID4027
Pelargonidin 3-(2G-xylosylrutinoside),-,-,-,ID3546
pelargonidin 3-glucoside,-,-,-,ID3692
pelargonidin 3-O-(6"-malonyl-glucoside),-,-,-,ID3467
Pelargonidin 3-O-(6''-malonyl-glucoside),"pigmented rice, pigmented GF flours",-,UHPLC-ESI/QTOF analysis,ID3265
Pelargonidin 3-O-(6"-succinyl-glucoside),-,-,-,ID3980
pelargonidin 3-O-(6"-malonyl-glucoside),-,-,-,ID3667
pelargonidin 3-O-(6"-succinyl-glucoside),-,-,-,ID4123
Pelargonidin 3-O-arabinoside,-,-,-,ID3812
pelargonidin 3-O-arabinoside,-,-,-,PMC5644282
Pelargonidin 3-O-galactoside,-,-,-,ID3974
Pelargonidin 3-O-glucoside,-,-,-,ID3427
pelargonidin 3-O-glucoside,-,-,-,ID3467
Pelargonidin 3-O-glucoside,-,-,-,ID3740
Pelargonidin 3-O-glucosyl-rutinoside,-,-,-,ID3265
pelargonidin 3-O-glucosyl-rutinoside,-,-,-,ID4027
Pelargonidin 3-O-rutinoside,-,-,-,ID3427
Pelargonidin 3-O-rutinoside,"kernels of the same cultivar from Chile, Italy, and Georgia",-,-,ID4036
pelargonidin 3-O-rutinoside,-,-,-,ID4213
Pelargonidin 3-O-sambubioside,-,-,-,ID2953
pelargonidin 3-O-sambubioside,purple radish microgreens,-,-,ID3535
pelargonidin 3-O-sophoroside,-,-,-,ID3667
pelargonidin glucoside,strawberry,"urine, plasma","Q-TOF LC/MS, targeted LC-MS/MS",ID5526
Pelargonidin glucuronide,blueberries,-,-,ID5479
pelargonidin glucuronide,-,urine (24 h),-,ID5526
pelargonidin glucuronide,strawberry,-,-,ID97
pelargonidin glucuronide,strawberry,urine,-,PMC8634495
pelargonidin glycosides,berry,urine,-,ID5526
pelargonidin metabolites,"blueberry juice, strawberry","urine (24 h), urine",Q-TOF LC/MS,ID5526
pelargonidin monosulfate,-,urine,-,ID5526
pelargonidin sulfate,strawberries,urine,Q-TOF LC/MS,ID5526
pelargonidin-3-glucoside,strawberry,-,-,ID3086
pelargonidin-3-monoglucoside,-,-,-,ID3086
pelargonidin-3-glucoside,"Strawberry juice, Strawberry puree, strawberries, Dry strawberry powder, Strawberry drink, freeze-dried strawberry powder, Strawberry milk beverage, strawberry water beverage, raspberries","Urine, Blood plasma, Blood, Ileal fluid","HPLC-MS, HPLC-UV-MS, HPLC-PDA-MS2, HPLC-Triple Quandrupole MS, UPLC-Triple Quandrupole MS, LC-MS/MS, MS2",ID5526
pelargonidin-3-O-(2"-O-glucosyl)rutinoside,-,-,-,ID5526
pelargonidin-3-O-glucoside,-,-,-,ID5526
pelargonidin-3-O-rutinoside,"strawberry juice, fresh strawberries, strawberry puree, strawberry milk beverage, strawberry water beverage","urine, blood plasma, fasting blood and 2 h postprandial, blood","UPLC-Triple Quandrupole MS, LC-MS/MS",ID5526
pelargonidin-O-glucuronide,-,-,-,ID5526
pelargonidin,strawberries,-,indirect DESI imaging,ID2354
pelargonidin-3-rutinoside,"12 g of powder in each drink; 200 g of fresh strawberries or 200 g strawberry puree; Strawberry drink: 132 g of fresh strawberries; Strawberry juice, 55 g of fruits; Strawberry milk beverage and strawberry water beverage","Blood 0 h, 0.25 h, 0.5 h, 1 h, 1.5h, 2h, 3h, 4 h, 5 h, 6h; Blood plasma, from 0 to10h after meal; Day 90: fasting blood and 2 h postprandial Urine: 0-8, 8-32, 32-56, 56-80, and 80-92 h; Urine, plasma; Urine: 2h,4h, 6 h, 8 h, and 24 h",HPLC-MS; LC-MS/MS; UPLC-Triple Quandrupole MS,ID5526
pelargonidin,-,-,-,ID3086
pelargonidin,fresh fruits and vegetables,-,-,ID3242
pelargonidin,purple radish microgreens,-,-,ID3535
pelargonidin,-,-,-,ID4027
Pelargonidin,"kernels of the same cultivar from Chile, Italy, and Georgia",-,-,ID4036
pelargonidin,-,-,-,ID4213
pelargonidin,strawberry,"urine (24 h), plasma","targeted and untargeted analysis, qualitative Q-TOF LC/MS, targeted LC-MS/MS",ID5526
pelargonidin,-,leaf extracts,"TLC, HPLC-PAD",PMC3901255
pelargonidin,-,-,-,PMC5644282
pelargonidin,colored maize kernels,-,-,PMC7874058
pelargonin glucuronide,Strawberry,Urine,LC-MS,ID900
Penazetidine A,-,-,-,ID3546
pentadecanamide (15:0),-,-,-,PMC11600117b
pentachlorobenzene,diatoms,amphipods,as described in Johansen et al. (2021) with adjustments for biotic samples,ID1309
Pentadecane,-,-,-,ID4703
pentadecanoate (15:0),-,-,-,PMC11600117b
pentadecanoate (15:0),Butter,-,-,PMC4144099
pentadecanoate,butter,-,-,ID1197
pentadecanoate,-,-,-,ID2880
pentadecanoate,-,-,-,ID3409
pentadecanoate,ratio of unsaturated to saturated fat component of the HEI-2010,-,-,ID490
pentadecanoate,"ruminant products, dairy products",serum phospholipid,-,ID646
pentadecanoate,Butter,Serum,UPLC-MS/MS,ID900
pentadecanoate,"peanuts, tree nuts, soy-based margarine and oil, safflower oil, olive oil",plasma,-,PMC10317312
pentadecanoate,butter,-,-,PMC4927065
pentadecanoate,"butter, cheese, milk",-,-,PMC8634495
pentadecanoic acid,"full-fat dairy, dairy products",serum,-,ID1026
pentadecanoic acid,full-fat dairy,serum,-,ID1180
pentadecanoic acid,total daily fiber intake,Serum,-,ID1496
pentadecanoic acid,"total dairy product intake, total amount of fat from milk products","subcutaneous tissue, serum cholesterol esters",-,ID180
Pentadecanoic acid,freshwater fish oil,-,-,ID189
pentadecanoic acid,dairy products,serum,-,ID1900
pentadecanoic acid,"cheese, yoghurt, dairy",-,-,ID2022
pentadecanoic acid,-,plasma,-,ID284
pentadecanoic acid,"dairy products, dairy fat, total dairy fat intake, ruminant-based fats",plasma,-,ID207
pentadecanoic acid,Georgian hazelnuts,-,-,ID2917
pentadecanoic acid,-,-,-,ID302
pentadecanoic acid,-,rhizosphere soil,-,ID3471
pentadecanoic acid,-,-,-,ID408
pentadecanoic acid,-,blood,-,ID421
pentadecanoic acid,"high-fat dairy intake, dairy fats, saturated fat intake (mainly from butter)","serum, serum phospholipids",-,ID429
pentadecanoic acid,-,herring gull eggs,-,ID452
pentadecanoic acid,-,-,-,ID4732
pentadecanoic acid,dairy,-,-,ID494
pentadecanoic acid,-,-,-,ID539
pentadecanoic acid,total dairy fat,-,-,ID5472
pentadecanoic acid,-,plasma PL and CE,-,ID561
pentadecanoic acid,"ruminant products, dairy products",serum phospholipid,-,ID646
pentadecanoic acid,-,-,-,PMC10788194
pentadecanoic acid,"dairy, meat, butter","plasma, adipose tissue",-,PMC11317775
pentadecanoic acid,dietary fiber,serum,calibration curves,PMC11475553
pentadecanoic acid,fats from milk or dairy products,-,-,PMC2690728
pentadecanoic acid,-,-,GC,PMC3251646
pentadecanoic acid,dairy and saturated fat intake,serum,-,PMC3257726
pentadecanoic acid,ruminant fat,-,-,PMC6151664
pentadecanoic acid,dairy consumption; dairy-fat consumption,-,-,PMC6266905b
pentadecanoic acid,dairy,-,-,PMC6461718
pentadecanoic acid,dairy consumption,whole plasma,-,PMC6770493b
pentadecanoic acid,"dairy products, cow's milk, cheese","breast milk, maternal erythrocytes",-,PMC7761074b
pentadecanoic acid,"fatty milk, sour milk, butter, soy products, vegetable margarine, fat-free milk, myristic acid, pentadecanoic acid, palmitic acid, heptadecanoic acid, stearic acid, palmitoleic acid, oleic acid, linoleic acid, 汐-linolenic acid, arachidic acid, vaccenic acid, conjugated linoleic acid",serum,-,PMC6860655
pentadecanoic acid,-,-,-,PMC8384057
pentadecanoic acid,full-fat dairy,serum,relative proportions as a percentage by moles of a total quantified of 19 NEFAs (mol%),PMC9227758
pentadecanoic acid,rind of sugarcane genotypes,-,-,PMC9480494
pentadecanoic acid,-,-,-,PMC9839987
pentadecanoic acid,dairy,plasma,described previously by Weitkunat,PMC9899720
pentadecanoic,dairy,-,-,PMC4310362
pentadecenoic acid,-,-,-,ID1633
pentadecylfuran,-,-,-,ID3699
pentadecylic acid,-,-,-,ID971
pentadecylic acid,butter,-,-,PMC11317775
Pentadecylic acid,-,-,-,PMC6682955
pentadecylic acid,-,-,-,PMC7160898
pentanal,-,-,-,ID2279
Pentanal,-,-,-,ID3546
pentane-2-one,-,urine,-,PMC5571542
pentanedioic acid,cabbage (Brassica rapa),-,-,ID3251
pentane,-,-,-,ID5398
pentanoate,-,-,-,ID943
pentanoic acid ethyl ester,-,-,-,ID2084
pentanoic acid,seed extract of M. uniflorum,-,-,ID103
pentanoic acid,-,poultry caecal digesta,Agilent 5973 N GC/MS equipped with an Agilent 6890 N GC and an Agilent 7683 autosampler,ID1095
pentanoic acid,-,-,-,ID1397
pentanoic acid,-,faecal sample,-,ID1416
pentanoic acid,-,feces,-,ID234
pentanoic acid,hazelnut,-,-,ID3750
pentanol,Beef,-,-,ID2279
pentose acid,-,-,-,PMC11600117b
pentose acid,Iceberg or head lettuce,-,-,PMC7600452
pentose acid,French fries,-,-,PMC8072637
pentosidine,-,-,-,ID2930
pentosidine,-,urine,high performance liquid chromatography,ID4058
pentosidine,-,plasma,-,PMC12391243
PEO34:3(16:1/18:2),-,-,-,ID2313
"peonidin 3,5-diglucoside",-,-,-,ID3692
"peonidin 3,5-O-diglucoside",-,-,-,PMC9142891
peonidin 3-(6''-acetyl)-glucoside,-,-,-,ID3692
peonidin 3-(6''-p-coumaroyl)-glucoside,-,-,-,ID3692
peonidin 3-arabinoside,-,-,-,ID3692
peonidin 3-glucoside,Sangiovese grape,-,-,ID3692
peonidin 3-glucoside,wine,"urine, plasma",HPLC-UV-Vis analysis,PMC10673339
Peonidin 3-O-(6"-acetyl-galactoside),-,-,-,ID3812
peonidin 3-glucoside,AHEI-2010 score,-,-,PMC9219016
Peonidin 3-O-(6"-acetyl-glucoside),-,-,-,ID3974
Peonidin 3-O-(6"-acetyl-glucoside),-,-,-,ID3812
peonidin 3-O-arabinoside,-,-,-,ID3467
peonidin 3-O-(6"-acetyl-glucoside),-,-,-,ID4027
peonidin 3-O-arabinoside,-,-,-,ID4213
peonidin 3-O-galactoside,-,-,-,ID3467
Peonidin 3-O-galactoside,-,-,-,ID3740
Peonidin 3-O-glucoside,Anthocyanins,-,-,ID2953
Peonidin 3-O-rutinoside,-,-,-,ID2953
peonidin 3-O-glucoside,-,-,-,ID3467
peonidin 3-O-rutinoside,-,-,-,ID3467
Peonidin 3-O-rutinoside,-,-,-,ID3974
peonidin 3-xyloside,-,-,-,ID5526
peonidin glucuronide,red grape juice,"urine, plasma, ileal fluid",-,ID5526
peonidin glycosides,red grape juice,"urine, plasma, ileal fluid",-,ID5526
peonidin-3-arabinoside,cranberry juice,plasma,-,ID5526
peonidin-3-galactoside,cranberry juice,plasma,targeted analysis,ID5526
peonidin-3-glucoside glucuronide,-,-,-,ID5526
peonidin-3-glucoside,red grape juice,"urine, plasma, ileal fluid",-,ID5526
peonidin-3-O-galactoside,-,-,-,PMC9343475
peonidin-3-O-glucoside,cranberry juice,"plasma, urine",-,ID5526
peonidin-3-O-glucoside,red and black rice seeds,-,-,PMC9142891
peonidin-3-O-hexoside,-,-,-,ID2354
peonidin,"blueberries, Accent grapes",-,-,ID2354
Peonidin,Anthocyanins,-,-,ID2953
peonidin,fruits,-,-,ID3086
peonidin,fresh fruits and vegetables,-,-,ID3242
peonidin,-,-,-,PMC5644282
peptides,-,-,-,ID2044
peptidylglycine alpha-amidating monooxygenase,-,finger-stick plasma sample,assay,ID5454
PEP,-,-,-,ID2929
perfluoroalkyl substances,shellfish,plasma,-,ID4927
Pergolide,-,-,-,PMC10778572
Perillaldehyde,non-orange citrus juice,-,PLS-DA,ID4703
perillic acid glucuronide,-,-,-,ID5375
"perillic acid-8,9-diol-glucuronide",limonene,-,MS/MS fragmentation,ID5375
perillic acid,"RRR intake of red meat and fish/low intake butter/low intake of margarine, high Dietary patterns e.g. high intake of NND and an ADD","Fasting serum, 24 h urine","UPLC-qTOF-MS, FIA-MS/MS",ID917
perillic acid,Golden Berry,rat urine,-,PMC10857591
perseitol,Avocado,urine,-,PMC6134285
perseitol,avocado,urine (24 h),"semi-targeted GCxGC-MS sugar profiling method, HPLC-QqQ-MS/MS",ID5537
persenone A,avocado,-,-,ID3699
petroselaidic acid,-,-,-,PMC8277434
petroselinic acid,coffee beans,-,-,PMC10651463
petroselinic acid,-,-,-,ID3479
petroselinic acid,-,-,-,PMC9480494
"petunidin 3,5-O-diglucoside",-,-,-,ID3535
petunidin 3-(6''-p-coumaroyl)-glucoside,-,-,-,ID3692
petunidin 3-glucoside,Sangiovese grape,-,-,ID3692
petunidin 3-glucoside,wine,"urine, plasma",HPLC-UV-Vis analysis,PMC10673339
petunidin 3-O-(6'''-p-coumaroyl-glucoside),-,-,-,ID3535
petunidin 3-O-(6'-acetyl-galactoside),-,-,-,ID3535
petunidin 3-O-(6"-p-coumaroyl-glucoside),-,-,-,ID4027
petunidin 3-O-arabinoside,-,-,-,ID4294
Petunidin 3-O-arabinoside,pigmented GF flours; pigmented rice,-,UHPLC-ESI/QTOF analysis,ID3265
Petunidin 3-O-galactoside,-,-,-,ID3812
petunidin 3-O-galactoside,-,-,-,PMC5644282
Petunidin 3-O-glucoside,-,-,-,ID3812
petunidin 3-O-glucoside,-,-,-,PMC9142891
petunidin 3-O-rutinoside,-,-,-,ID3467
Petunidin 3-O-rhamnoside,-,-,-,ID3980
petunidin 3-O-rutinoside,-,-,-,PMC5644282
petunidin 3-O-rutinoside,-,-,-,ID3667
petunidin glucosides,"blueberries, grapes",-,-,ID2354
petunidin glucuronide,-,-,-,ID5526
petunidin-3-glucoside,red grape juice,"urine, plasma, ileal fluid",-,ID5526
petunidin-3-glycosides,"blueberry extract, red grape juice","serum, urine, plasma, ileal fluid",-,ID5526
petunidin-3-O-glucoside,-,-,-,PMC9343475
petunidin-3-O-pentoside,-,-,-,ID2354
Petunidin-3-O-rutinoside,-,-,-,ID3424
petunidin,-,-,"DFT calculations with B3LYP functional and 6-31+G (d, p) basis set, Time-dependent DFT analysis",ID3086
petunidin,fresh fruits and vegetables,-,-,ID3242
petunidin,-,-,-,PMC7874058
"PG(16:0/22:5(7Z,10Z,13Z,16Z,19Z))",-,-,-,PMC10808786
PGA1,-,-,-,PMC11544950
PGE-M,-,urine,liquid chromatography-mass spectrometry,PMC6825569
PGF1a,-,-,-,PMC11544950
PGF2a,-,-,-,PMC11544950
pGlu-Ile,-,urine,"sPLS-DA, MS/MS in negative ion mode, extracted ion electropherogram",PMC10608872
pGlu-Leu,-,-,"extracted ion electropherogram, MS/MS",PMC10608872
pGlu-Pro,-,-,-,ID971
"PGP(18:0/18:3(6Z,9Z,12Z))",-,-,-,PMC12094940
phaeophorbide a,-,-,-,ID546
Phaeophorbide b,-,-,-,PMC10778572
phaeophytin,-,-,-,ID546
phakellistatin 17,-,-,-,PMC10808825
Phaseic acid,-,-,-,ID3546
phellandral,-,-,-,ID4703
phenanthrene,-,urine,head space-solid-phase microextraction coupled with gas chromatography-mass spectrometry,PMC2723216
phenethyl alcohol,sauce-flavor Baijiu,-,BrNC-based derivatization approach,PMC12298331
phenethyl isothiocyanate,cruciferous plants,urine,-,PMC10501039
Phenethylamine Glucuronide,-,-,-,PMC12323587
phenethylamine,-,-,-,PMC12502056
phenethylamine,-,-,LC/MS Pos Early,PMC5998778b
phenobarbita,-,-,-,ID1493
phenol sulfate,-,-,-,PMC11600117b
phenol sulfate,combined rice bran and navy bean,"plasma, urine",-,PMC10927265
Phenol sulfate,-,-,-,PMC11926854b
phenol sulfate,-,-,-,PMC4455235
phenol sulfate,-,-,-,PMC4455235b
phenol sulfate,-,-,-,PMC5621665b
phenol sulfate,-,-,LC/MS Neg,PMC5998778b
phenol sulfate,-,-,-,PMC6262854b
phenol sulfate,-,-,-,PMC7603051b
"Phenol, 2,6-dimethoxy-",-,-,-,ID3110
"phenol, 2,6-dimethoxy",maize,-,-,PMC10776939
"Phenol, 4-ethyl-",ogi,-,-,ID3110
phenolic acids,"whole grain intake, rye intake",24-hour urine,-,ID1001
phenolic acids,-,-,-,ID1396
phenolic acids,-,-,untargeted metabolomics,ID2311
phenolic acids,green tea,-,-,ID3131
phenolic acids,leaves,-,"methanoli extraction, separated by LC-MS and quantified according to Zhang et al.",ID3223
phenolic acids,"whole-grain wheat bread, refined wheat bread, wheat bran, rye bran","urine, plasma",untargeted and targeted metabolomics,ID354
phenolic acids,berry juice,-,-,ID606
phenolic acids,-,-,-,PMC6706459
phenolic acids,"fruits, vegetables, coffee, tea, whole grains",-,-,PMC8963415
phenolic compounds,-,circulating,-,ID4041
phenolic acid,dietary sources derived mainly from the vegetable kingdom,-,-,PMC5872592
phenolic compounds,-,-,-,PMC10464363
phenolic compounds,fruit and vegetable,urine,quantitative assessment,PMC10822816
phenolic compound,-,plasma,-,ID4247
Phenols,-,-,-,ID1169
phenol,"tea, coffee, fruits, vegetables, legumes",-,-,ID1080
phenol,-,stool,metabolomics,ID2597
phenol,-,-,-,ID3667
phenol,alginate,-,-,ID3143
phenol,-,-,-,PMC10088043b
phenol,dairy product,urine,-,PMC10088043
phenol,-,-,-,PMC2899844
phenol,-,fecal samples,-,PMC12411739
phenol,-,-,-,PMC5571542
phenol,-,-,-,PMC7916842
phenyl glucuronide,-,-,-,PMC9343475
phenol,-,urine,-,PMC8284097
phenyl lactate,-,-,-,ID5209
phenyl glycine,-,urine,-,ID3160
phenyl lactic acid,-,-,-,PMC11544950
phenyl propionic acid,-,-,-,ID2478
phenyl sulfate,-,-,-,PMC9455659
phenyl propionic acid,-,-,-,PMC10146652
phenyl-acetyl-L-glutamine,meat,-,-,ID769
phenyl-gamma-valerolactone metabolites,-,Urinary concentrations,-,PMC11186626b
phenyl-gamma-valerolactone metabolite,-,-,-,ID5526
phenyl-gamma-valerolactones,"tea, cocoa, grapes, nuts, berries, catechin/proanthocyanidin-rich foods, flavan-3-ols",plasma,-,ID1322
phenyl-gamma-valerolactones,-,urine,laser diode thermal desorption mass spectrometry,PMC10637324
phenylacetaldehyde,-,-,-,ID3536
phenylacetamide,-,-,-,PMC12502056
phenylacetate,Polyphenols,-,-,ID371
phenylacetate,preferred macronutrient intake,-,-,PMC6262854b
phenylacetate,-,-,-,PMC7306764b
phenylacetic acid,chocolate,-,-,ID1001
phenylacetic acid,"flavan-3-ol dimers, oligomers, and PAs (flavan-3-ol polymers)",-,-,ID1460
phenylacetic acid,dietary protein,-,-,ID1635
phenylacetic acid,-,-,-,ID2478
phenylacetic acid,-,-,untargeted metabolomic mass spectrometry,ID2767
phenylacetic acid,"procyanidins, dietary polyphenols, aromatic amino acids (from dietary proteins)",urine,-,ID2934
Phenylacetic acid,-,-,-,ID3740
phenylacetic acid,DRW intake,-,-,ID4109
phenylacetic acid,-,-,-,ID5531
phenylacetic acid,-,"urine, feces","UPLC-MS/MS, UPLC-ESI-MS/MS",PMC10673339
phenylacetic acid,-,-,-,PMC11931117
phenylacetic acid,-,-,-,PMC11979912
phenylacetic acid,"increased protein intake (mixed from meat, dairy and plant sources) and very low carbohydrate intake (including low dietary fibre)",faeces,-,PMC6499751
Phenylacetic acid,-,-,-,PMC7528558
phenylacetic acid,-,-,-,PMC9087329
Phenylacetic acid,-,-,-,PMC9343475
phenylacetyl glycine,-,urine,-,PMC6446318
phenylacetylalanine,-,-,-,PMC11600117b
phenylacetylcarnitine,preferred macronutrient intake,-,-,PMC6262854b
phenylacetylglutamate,-,-,-,PMC11600117b
phenylacetylglutamate,-,-,-,PMC5621665b
phenylacetylglutamine,protein intake,-,-,ID1001
phenylacetylglutamine,vegetarian cluster group,urine,-,ID1059
phenylacetylglutamine,-,-,-,ID1119
phenylacetylglutamine,-,-,-,ID1304
phenylacetylglutamine,dietary protein,-,-,ID1635
phenylacetylglutamine,Mediterranean diet,-,-,ID1717
phenylacetylglutamine,vegetable intake,urine,1H NMR,ID2103
phenylacetylglutamine,nuts,urine,-,ID2887
phenylacetylglutamine,dietary aromatic amino acids and polyphenols,-,-,ID2934
phenylacetylglutamine,vegetable,urine,-,ID34
phenylacetylglutamine,-,-,-,ID4131
phenylacetylglutamine,vegetable intake,urine,-,ID518
phenylacetylglutamine,vegetables,urine,-,ID5472
phenylacetylglutamine,vegetable,-,untargeted metabolomics,ID590
phenylacetylglutamine,"meat products, white bread, butter, preserves",-,-,ID855
Phenylacetylglutamine,Vegetarian diet; cocoa; dark chocolate,-,-,ID900
phenylacetylglutamine,-,urine,-,ID903
phenylacetylglutamine,-,-,-,ID917
phenylacetylglutamine,-,-,-,ID945
phenylacetylglutamine,-,urine,-,PMC10135468
phenylacetylglutamine,-,-,-,PMC10299330
phenylacetylglutamine,-,-,-,PMC11600117b
phenylacetylglutamine,"fresh vegetables, fruits, fish, foods that are rich in polyphenols",urine,Combined Multi-block Principal components Analysis with Statistical Spectroscopy,PMC10725961
phenylacetylglutamine,-,-,-,PMC11931117
phenylacetylglutamine,-,-,-,PMC6262854b
phenylacetylglutamine,-,urinary specimens,ultra performance liquid chromatography triple quadruple tandem mass spectrometry,PMC6278595
Phenylacetylglutamine,"Red meat; Vegetables; a pattern that is high in meat, refined bread, butter and low in vegetables, whole-meal bread, and fruits (cluster 3), a diet that is least concordant with the WHO healthy eating guidelines and has high intake of red meat; high vegetables, fish, and whole-grain breads (cluster 1)",-,-,PMC6356665
phenylacetylglutamine,MedDiet,urine,-,PMC6356665b
phenylacetylglutamine,high-protein diets,-,-,PMC7019274
phenylacetylglutamine,-,urine,-,PMC8071482
phenylacetylglutamine,-,urine,-,PMC9087329
phenylacetylglycine,-,-,-,ID1059
phenylacetylglycine,-,-,-,ID1197
phenylacetylglycine,-,-,-,ID1493
phenylacetylglycine,-,urine,-,ID3152
phenylacetylglycine,-,-,-,PMC10262995
phenylacetylglycine,dairy,-,-,PMC10960708
phenylacetylglycine,-,-,-,PMC11931117
phenylacetylglycine,-,urine,tandem MS fragmentation,PMC3089756
phenylacetylglycine,-,urine,O-PLS regression analysis,PMC3183007
phenylacetylglycine,-,-,-,PMC5346407
phenylacetylglycine,-,-,-,PMC5998778b
phenylacetylglycine,-,-,-,PMC6262854b
phenylacetylglycine,Western diet high in saturated fat,urine,-,PMC6356665b
phenylacetylglycine,milk,-,-,PMC8072637
phenylacetylglycine,-,urine,-,PMC9087329
phenylacetylisoleucine,-,-,-,PMC11600117b
phenylacetylleucine,-,-,-,PMC11600117b
phenylacetylphenylalanine,-,-,-,PMC11600117b
phenylalanine,-,plasma,-,ID101
phenylalanine,-,"urine, plasma",-,ID1059
Phenylalanine,-,-,-,ID1169
phenylalanine,"HF diet, LF diet",plasma,Metabolomic approach,ID1598
phenylalanine,PCA-derived Western dietary pattern; coffee consumption; high-fat meal with whey protein isolate; protein intake,plasma,targeted mass spectrometry,ID1717
phenylalanine,-,-,-,ID1810
phenylalanine,-,-,-,ID1889
phenylalanine,-,-,-,ID1943
phenylalanine,cabbage leaves,-,-,ID2614
phenylalanine,-,-,-,ID2917
phenylalanine,-,"urine, umbilical cord blood",-,ID2924
phenylalanine,-,Serum,-,ID3262
Phenylalanine,cheese,-,NMR,ID3295
phenylalanine,-,-,-,ID3479
phenylalanine,-,-,-,ID3750
Phenylalanine,-,-,-,ID3525
Phenylalanine,-,-,-,ID3954
phenylalanine,-,-,acid hydrolysis,ID38
phenylalanine,-,plasma,-,ID4092
phenylalanine,"dairy meals, yogurt, acidified milk, high-fat meal, whey proteins, probiotic yoghurt",serum,-,ID4205
phenylalanine,-,-,1H spectrum,ID4364
phenylalanine,-,-,汛15N measurements,ID4494
Phenylalanine,-,-,-,ID5045
phenylalanine,-,stool,-,ID580
phenylalanine,cod,plasma,-,ID683
phenylalanine,formula and dairy dietary pattern,serum,-,ID690
